YEAR,MO,DY,HR,RH2M,SZA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,PRECTOTCORR,Effeciency,Power Output
2020,1,17,16,95.3,84.25,33.1,56.67,-3.66,15.94,1.21,0.69
2020,1,17,17,95.89,90,0,0,-3.62,10.16,0,0
2020,1,17,18,96.06,90,0,0,-3.44,5.15,0,0
2020,1,17,19,96.22,90,0,0,-3.18,5.8,0,0
2020,1,17,20,96.4,90,0,0,-2.93,6.65,0,0
2020,1,17,21,96.76,90,0,0,-2.67,6.57,0,0
2020,1,17,22,97.21,90,0,0,-2.39,5.89,0,0
2020,1,17,23,97.37,90,0,0,-2.01,6.07,0,0
2020,1,18,0,98.15,90,0,0,-1.72,7.35,0,0
2020,1,18,1,98.9,90,0,0,-1.5,7.94,0,0
2020,1,18,2,99.13,90,0,0,-1.46,5.8,0,0
2020,1,18,3,98.42,90,0,0,-1.27,4.35,0,0
2020,1,18,4,96.93,90,0,0,-1.15,2.65,0,0
2020,1,18,5,95.24,90,0,0,-1.82,1.67,0,0
2020,1,18,6,93.57,90,0,0,-4.23,0.21,0,0
2020,1,18,7,91.54,90,0,0,-7.78,0.06,0,0
2020,1,18,8,90.98,81.97,89.85,115.12,-10.16,0.04,2.33,2.68
2020,1,18,9,89.35,74.1,222.65,272.33,-11.39,0.04,4.82,13.13
2020,1,18,10,88.26,67.57,384.5,406.9,-11.94,0.05,7.79,31.69
2020,1,18,11,87.18,63.43,404.2,492.4,-12.07,0.06,7.95,39.12
2020,1,18,12,86.44,62.18,467.48,522.28,-12.16,0.08,9.05,47.27
2020,1,18,13,86.65,63.99,467.45,487,-12.37,0.07,9.13,44.44
2020,1,18,14,86.41,68.61,384.23,393.8,-12.72,0.06,7.73,30.43
2020,1,18,15,86.38,75.51,248.2,253.05,-13.11,0.04,5.34,13.51
2020,1,18,16,87.22,84.03,84.65,84.78,-13.84,0.04,2.26,1.92
2020,1,18,17,88.77,90,0,0,-14.69,0.04,0,0
2020,1,18,18,89.37,90,0,0,-15.34,0.04,0,0
2020,1,18,19,89.88,90,0,0,-15.76,0.04,0,0
2020,1,18,20,89.85,90,0,0,-16.13,0.03,0,0
2020,1,18,21,89.87,90,0,0,-16.52,0.03,0,0
2020,1,18,22,89.88,90,0,0,-16.92,0.03,0,0
2020,1,18,23,89.24,90,0,0,-17.4,0.03,0,0
2020,1,19,0,89.97,90,0,0,-17.92,0.03,0,0
2020,1,19,1,90.12,90,0,0,-18.39,0.02,0,0
2020,1,19,2,89.88,90,0,0,-18.83,0.02,0,0
2020,1,19,3,90.28,90,0,0,-19.2,0.02,0,0
2020,1,19,4,91.31,90,0,0,-19.48,0.03,0,0
2020,1,19,5,91.01,90,0,0,-19.78,0.06,0,0
2020,1,19,6,92.13,90,0,0,-20.07,0.13,0,0
2020,1,19,7,91.59,90,0,0,-20.18,0.13,0,0
2020,1,19,8,92.13,81.83,121.72,125.28,-19.71,0.13,3.07,3.84
2020,1,19,9,91.61,73.97,264.17,278.8,-18.82,0.1,5.8,16.16
2020,1,19,10,91.53,67.41,223.93,409.92,-17.74,0.09,4.63,18.97
2020,1,19,11,92.39,63.24,389.3,491.35,-16.6,0.11,7.82,38.44
2020,1,19,12,92.53,61.97,260.52,515.42,-15.86,0.15,5.19,26.76
2020,1,19,13,92.92,63.77,308.08,480.33,-15.31,0.19,6.18,29.68
2020,1,19,14,92.92,68.39,177.45,389.1,-14.96,0.21,3.66,14.22
2020,1,19,15,93.09,75.3,149.88,250.55,-14.75,0.17,3.3,8.27
2020,1,19,16,94.23,83.8,64.82,87.18,-14.88,0.12,1.74,1.52
2020,1,19,17,96.41,90,0,0,-15.69,0.11,0,0
2020,1,19,18,96.57,90,0,0,-16.42,0.11,0,0
2020,1,19,19,97.42,90,0,0,-16.76,0.11,0,0
2020,1,19,20,97.31,90,0,0,-17,0.1,0,0
2020,1,19,21,97.59,90,0,0,-17.29,0.08,0,0
2020,1,19,22,96.67,90,0,0,-17.59,0.07,0,0
2020,1,19,23,97.44,90,0,0,-17.95,0.07,0,0
2020,1,20,0,96.86,90,0,0,-18.17,0.06,0,0
2020,1,20,1,96.35,90,0,0,-18.26,0.06,0,0
2020,1,20,2,97.26,90,0,0,-18.36,0.06,0,0
2020,1,20,3,97.39,90,0,0,-18.52,0.07,0,0
2020,1,20,4,97.9,90,0,0,-18.72,0.08,0,0
2020,1,20,5,97.01,90,0,0,-18.62,0.09,0,0
2020,1,20,6,96.95,90,0,0,-18.03,0.01,0,0
2020,1,20,7,96.6,90,0,0,-17.57,0.01,0,0
2020,1,20,8,94.92,81.68,52.05,127.82,-17.11,0.02,1.29,1.65
2020,1,20,9,92.43,73.83,136.43,283.12,-16.3,0.02,2.94,8.32
2020,1,20,10,90.79,67.24,168.35,415.17,-15.24,0.01,3.43,14.23
2020,1,20,11,89.67,63.05,214.65,497.52,-14.08,0.01,4.26,21.17
2020,1,20,12,88.68,61.75,221.12,522.28,-13.02,0.01,4.35,22.7
2020,1,20,13,88.6,63.54,232.98,487.5,-12.14,0.01,4.6,22.44
2020,1,20,14,87.41,68.17,186.73,395.88,-11.53,0,3.79,14.99
2020,1,20,15,86.93,75.08,116.43,256.67,-11.29,0,2.52,6.47
2020,1,20,16,90.94,83.56,73.97,92.18,-11.79,0,1.94,1.79
2020,1,20,17,89.39,90,0,0,-12.91,0,0,0
2020,1,20,18,89.35,90,0,0,-13.41,0,0,0
2020,1,20,19,91.86,90,0,0,-13.82,0,0,0
2020,1,20,20,97.97,90,0,0,-14.95,0,0,0
2020,1,20,21,100,90,0,0,-16.66,0,0,0
2020,1,20,22,100,90,0,0,-18.6,0,0,0
2020,1,20,23,100,90,0,0,-19.23,0,0,0
2020,1,21,0,100,90,0,0,-19.14,0.01,0,0
2020,1,21,1,100,90,0,0,-19.46,0.01,0,0
2020,1,21,2,99.11,90,0,0,-19.77,0.01,0,0
2020,1,21,3,99.44,90,0,0,-19.97,0.01,0,0
2020,1,21,4,99.65,90,0,0,-20.16,0,0,0
2020,1,21,5,99.91,90,0,0,-20.19,0,0,0
2020,1,21,6,100,90,0,0,-19.94,0.04,0,0
2020,1,21,7,100,90,0,0,-19.35,0.03,0,0
2020,1,21,8,99.91,81.52,114.72,133.85,-17.43,0.03,2.76,3.69
2020,1,21,9,97.63,73.68,200.8,291.42,-15.06,0.02,4.19,12.22
2020,1,21,10,96.21,67.07,391.88,432.15,-13.1,0.01,7.6,32.86
2020,1,21,11,95.75,62.85,468.33,516.35,-11.41,0.01,8.85,45.69
2020,1,21,12,93.78,61.53,332.62,532.42,-9.6,0.01,6.33,33.71
2020,1,21,13,90.59,63.32,252.48,496.23,-7.74,0.01,4.84,23.99
2020,1,21,14,89.45,67.94,189.02,401.45,-6.33,0.01,3.72,14.95
2020,1,21,15,91.43,74.86,120.32,258.48,-5.87,0.02,2.55,6.59
2020,1,21,16,94.89,83.32,43.75,92.38,-6.37,0.01,1.15,1.07
2020,1,21,17,97.37,90,0,0,-7.29,0,0,0
2020,1,21,18,97.51,90,0,0,-7.26,0,0,0
2020,1,21,19,97.66,90,0,0,-7.12,0,0,0
2020,1,21,20,97.22,90,0,0,-7.02,0,0,0
2020,1,21,21,97.54,90,0,0,-6.85,0,0,0
2020,1,21,22,97.09,90,0,0,-6.48,0,0,0
2020,1,21,23,96.37,90,0,0,-5.98,0,0,0
2020,1,22,0,96.18,90,0,0,-5.41,0,0,0
2020,1,22,1,95.74,90,0,0,-4.83,0.01,0,0
2020,1,22,2,95.38,90,0,0,-4.28,0.1,0,0
2020,1,22,3,94.87,90,0,0,-3.78,0.24,0,0
2020,1,22,4,94.33,90,0,0,-3.33,0.6,0,0
2020,1,22,5,94.51,90,0,0,-3.02,1.27,0,0
2020,1,22,6,94.64,90,0,0,-2.79,3.29,0,0
2020,1,22,7,94.74,89.41,2.33,3.62,-2.56,5.07,0.14,0
2020,1,22,8,94.84,81.95,12.1,86.18,-2.26,6.55,0.4,0.35
2020,1,22,9,95.3,73.53,59.55,223.82,-1.9,6.77,1.55,3.47
2020,1,22,10,95.22,66.89,60.05,354.23,-1.52,7.92,1.36,4.83
2020,1,22,11,95.03,62.64,185.27,444.95,-1.07,10.67,3.92,17.42
2020,1,22,12,94.54,61.31,166.57,480.08,-0.6,11.8,3.4,16.33
2020,1,22,13,94.7,63.08,102.8,446.42,-0.19,11.14,2.13,9.49
2020,1,22,14,95.13,67.71,100.8,351.1,0.05,9.73,2.22,7.78
2020,1,22,15,95.47,74.64,17.27,216.9,0.11,8.76,0.43,0.93
2020,1,22,16,95.88,83.06,16.92,75.38,-0.05,8.23,0.55,0.42
2020,1,22,17,96.18,90,0,0,-0.28,7.23,0,0
2020,1,22,18,96.42,90,0,0,-0.44,5.86,0,0
2020,1,22,19,96.6,90,0,0,-0.63,4.07,0,0
2020,1,22,20,96.87,90,0,0,-0.8,2.68,0,0
2020,1,22,21,97.35,90,0,0,-1,2.05,0,0
2020,1,22,22,97.79,90,0,0,-1.37,2,0,0
2020,1,22,23,98.14,90,0,0,-1.99,2.03,0,0
2020,1,23,0,98.8,90,0,0,-2.83,1.78,0,0
2020,1,23,1,99.05,90,0,0,-3.5,1.23,0,0
2020,1,23,2,99.16,90,0,0,-3.93,0.76,0,0
2020,1,23,3,99.3,90,0,0,-4.12,0.6,0,0
2020,1,23,4,99.15,90,0,0,-4.02,0.76,0,0
2020,1,23,5,98.06,90,0,0,-3.51,1.14,0,0
2020,1,23,6,97,90,0,0,-2.89,1.69,0,0
2020,1,23,7,96.06,89.37,3.4,4.15,-2.57,2.15,0.19,0.01
2020,1,23,8,95.91,81.81,43.8,94.35,-2.39,2.59,1.36,1.28
2020,1,23,9,95.73,73.37,43.15,241.65,-1.21,2.79,1.05,2.53
2020,1,23,10,94.21,66.7,113.93,364.05,-0.32,2.69,2.53,9.2
2020,1,23,11,94.91,62.43,98.78,445.45,-0.11,2.47,2.09,9.31
2020,1,23,12,95.4,61.08,186.38,469.92,0.02,2.04,3.9,18.34
2020,1,23,13,96.06,62.84,158.75,435.02,0.14,1.68,3.39,14.73
2020,1,23,14,95.82,67.47,92.7,346.95,0.21,1.52,2.08,7.22
2020,1,23,15,95.93,74.41,32.25,215.27,0.2,1.41,0.82,1.76
2020,1,23,16,97.02,82.8,51.78,75.03,-0.28,1.55,1.76,1.32
2020,1,23,17,97.99,90,0,0,-1,1.82,0,0
2020,1,23,18,98.4,90,0,0,-1.36,2.54,0,0
2020,1,23,19,98,90,0,0,-1.45,2.77,0,0
2020,1,23,20,97.95,90,0,0,-1.48,2.27,0,0
2020,1,23,21,98.21,90,0,0,-1.91,1.85,0,0
2020,1,23,22,98.52,90,0,0,-2.55,2.38,0,0
2020,1,23,23,98.53,90,0,0,-2.98,4.04,0,0
2020,1,24,0,97.95,90,0,0,-3.15,6.07,0,0
2020,1,24,1,97.81,90,0,0,-3.38,6.88,0,0
2020,1,24,2,97.38,90,0,0,-3.62,7.39,0,0
2020,1,24,3,97.01,90,0,0,-3.79,8.12,0,0
2020,1,24,4,96.36,90,0,0,-3.84,8.29,0,0
2020,1,24,5,95.67,90,0,0,-3.84,8.72,0,0
2020,1,24,6,95.36,90,0,0,-3.84,6.12,0,0
2020,1,24,7,95.13,89.33,3.38,5.1,-3.85,5.59,0.16,0.01
2020,1,24,8,94.88,81.67,17,112.78,-3.73,4.34,0.45,0.51
2020,1,24,9,95.5,73.2,84.38,271.62,-3.42,2.86,1.86,5.04
2020,1,24,10,95.27,66.5,80.8,401.02,-2.69,1.89,1.66,6.64
2020,1,24,11,94.79,62.21,106.62,482.33,-1.74,1.71,2.12,10.2
2020,1,24,12,93.36,60.84,203.77,506.48,-0.94,2.34,4.02,20.34
2020,1,24,13,92.29,62.6,104.12,468.4,-0.59,3.27,2.09,9.81
2020,1,24,14,92.85,67.23,282.3,383.23,-0.45,3.65,5.83,22.35
2020,1,24,15,93.28,74.18,152.8,239.98,-0.47,2.67,3.55,8.52
2020,1,24,16,93.84,82.54,65.4,88.65,-0.75,1.31,1.96,1.74
2020,1,24,17,94.69,90,0,0,-1.21,0.56,0,0
2020,1,24,18,95.63,90,0,0,-1.65,0.26,0,0
2020,1,24,19,96.36,90,0,0,-2.19,0.12,0,0
2020,1,24,20,96.97,90,0,0,-2.89,0.06,0,0
2020,1,24,21,97.1,90,0,0,-3.69,0.05,0,0
2020,1,24,22,97.14,90,0,0,-4.26,0.05,0,0
2020,1,24,23,97.15,90,0,0,-4.53,0.05,0,0
2020,1,25,0,97.31,90,0,0,-4.78,0.04,0,0
2020,1,25,1,97.86,90,0,0,-5.27,0.02,0,0
2020,1,25,2,98.23,90,0,0,-5.95,0.02,0,0
2020,1,25,3,97.92,90,0,0,-6.53,0.01,0,0
2020,1,25,4,96.63,90,0,0,-6.64,0.01,0,0
2020,1,25,5,95.75,90,0,0,-6.64,0.01,0,0
2020,1,25,6,95.34,90,0,0,-6.64,0,0,0
2020,1,25,7,94.6,89.28,3.92,6.22,-6.71,0,0.17,0.01
2020,1,25,8,94.08,81.52,59.28,124.18,-6.26,0,1.47,1.83
2020,1,25,9,93.87,73.03,84.12,289.73,-5.25,0,1.77,5.12
2020,1,25,10,93.77,66.3,136.7,423.42,-3.69,0,2.69,11.39
2020,1,25,11,89.62,61.98,162.93,508.25,-1.73,0,3.11,15.8
2020,1,25,12,83.5,60.59,166.93,535.33,-0.61,0,3.17,16.95
2020,1,25,13,82.95,62.35,187.5,502.27,-0.42,0,3.58,17.99
2020,1,25,14,83.54,66.99,166.82,412.98,-0.43,0,3.26,13.47
2020,1,25,15,87.73,73.95,104.6,273.73,-0.98,0,2.18,5.96
2020,1,25,16,94.09,82.26,82.15,112.12,-3.31,0,2.04,2.29
2020,1,25,17,97.11,90,0,0,-6.8,0,0,0
2020,1,25,18,100,90,0,0,-8.47,0,0,0
2020,1,25,19,100,90,0,0,-9.53,0,0,0
2020,1,25,20,100,90,0,0,-10.58,0,0,0
2020,1,25,21,100,90,0,0,-11.25,0,0,0
2020,1,25,22,100,90,0,0,-10.72,0,0,0
2020,1,25,23,100,90,0,0,-10.18,0,0,0
2020,1,26,0,100,90,0,0,-9.83,0,0,0
2020,1,26,1,100,90,0,0,-9.4,0,0,0
2020,1,26,2,100,90,0,0,-8.79,0,0,0
2020,1,26,3,99.79,90,0,0,-8.5,0,0,0
2020,1,26,4,99.64,90,0,0,-8.67,0,0,0
2020,1,26,5,99.35,90,0,0,-8.64,0,0,0
2020,1,26,6,98.41,90,0,0,-8.47,0,0,0
2020,1,26,7,97.84,89.22,3.85,5.82,-8.28,0,0.19,0.01
2020,1,26,8,96.79,81.37,41.75,117.6,-6.83,0,1.12,1.31
2020,1,26,9,94.48,72.85,78.88,283.38,-4.53,0,1.71,4.83
2020,1,26,10,95.59,66.1,139.52,419.9,-3.13,0,2.78,11.66
2020,1,26,11,94.56,61.75,212.62,506.58,-1.52,0,4.07,20.64
2020,1,26,12,93.58,60.34,279.38,536.65,-0.79,0,5.27,28.29
2020,1,26,13,93.27,62.09,254.65,503.48,-0.41,0,4.84,24.36
2020,1,26,14,93.6,66.74,260.23,414.08,-0.15,0,5.06,20.97
2020,1,26,15,94.47,73.71,110.18,274.12,-0.03,0,2.3,6.3
2020,1,26,16,96.73,81.98,56.38,114.93,-0.45,0,1.39,1.6
2020,1,26,17,98.81,90,0,0,-1.56,0,0,0
2020,1,26,18,99.6,90,0,0,-2.57,0,0,0
2020,1,26,19,99.26,90,0,0,-2.68,0,0,0
2020,1,26,20,98.85,90,0,0,-2.67,0,0,0
2020,1,26,21,99.5,90,0,0,-3.1,0,0,0
2020,1,26,22,99.94,90,0,0,-3.72,0,0,0
2020,1,26,23,100,90,0,0,-4.1,0,0,0
2020,1,27,0,99.76,90,0,0,-4.16,0,0,0
2020,1,27,1,99.69,90,0,0,-4.28,0,0,0
2020,1,27,2,99.69,90,0,0,-4.63,0,0,0
2020,1,27,3,99.38,90,0,0,-5,0,0,0
2020,1,27,4,98.97,90,0,0,-5.18,0,0,0
2020,1,27,5,98.11,90,0,0,-5.26,0,0,0
2020,1,27,6,96.96,90,0,0,-5.45,0,0,0
2020,1,27,7,96.71,89.16,6.07,7.03,-5.71,0,0.26,0.02
2020,1,27,8,95.19,81.21,76.68,128.88,-4.46,0,1.89,2.43
2020,1,27,9,92.76,72.66,192.8,300.58,-2.18,0,3.94,11.84
2020,1,27,10,92.15,65.88,309.8,439.52,-0.7,0,5.9,25.94
2020,1,27,11,90.78,61.51,352,526.8,-0.06,0,6.52,34.36
2020,1,27,12,90.6,60.09,387.45,554.72,0.11,0,7.12,39.51
2020,1,27,13,90.04,61.83,356.52,520.15,0.19,0,6.62,34.43
2020,1,27,14,89.46,66.48,287.17,426.52,0.2,0,5.5,23.46
2020,1,27,15,88.97,73.47,181.48,282.8,0.16,0,3.74,10.58
2020,1,27,16,92.14,81.69,105.28,119.75,-0.49,0,2.6,3.11
2020,1,27,17,94.19,90,0,0,-2.08,0.01,0,0
2020,1,27,18,95.4,90,0,0,-3.66,0,0,0
2020,1,27,19,96.52,90,0,0,-4.64,0,0,0
2020,1,27,20,97.06,90,0,0,-5.22,0,0,0
2020,1,27,21,97.75,90,0,0,-5.64,0,0,0
2020,1,27,22,98.52,90,0,0,-6.08,0,0,0
2020,1,27,23,99.43,90,0,0,-6.65,0,0,0
2020,1,28,0,100,90,0,0,-7.42,0,0,0
2020,1,28,1,100,90,0,0,-7.9,0,0,0
2020,1,28,2,100,90,0,0,-8.04,0,0,0
2020,1,28,3,100,90,0,0,-8.09,0,0,0
2020,1,28,4,100,90,0,0,-8.17,0,0,0
2020,1,28,5,99.53,90,0,0,-8.41,0,0,0
2020,1,28,6,99.12,90,0,0,-8.73,0.16,0,0
2020,1,28,7,98.19,89.1,7.28,8.12,-9,0.15,0.3,0.02
2020,1,28,8,94.41,81.04,132.25,138.07,-7.8,0.14,3.15,4.34
2020,1,28,9,88.05,72.47,169.23,312.4,-5.5,0.12,3.43,10.71
2020,1,28,10,86.29,65.66,268.42,451.92,-4.89,0.17,5.14,23.24
2020,1,28,11,86.71,61.26,359.62,540.62,-4.43,0.38,6.7,36.23
2020,1,28,12,87.24,59.83,413,567.97,-4.06,0.48,7.64,43.4
2020,1,28,13,87.15,61.57,367.8,533.08,-3.81,0.47,6.86,36.57
2020,1,28,14,86.55,66.23,294.08,438.83,-3.73,0.46,5.64,24.77
2020,1,28,15,86.43,73.23,248.7,294.9,-3.86,0.39,5.09,15
2020,1,28,16,89.74,81.39,114.95,129.3,-4.45,0.25,2.78,3.59
2020,1,28,17,90.43,90,0,0,-5.56,0.16,0,0
2020,1,28,18,91.17,90,0,0,-6.25,0.17,0,0
2020,1,28,19,92.33,90,0,0,-6.45,0.16,0,0
2020,1,28,20,92.44,90,0,0,-6.24,0.11,0,0
2020,1,28,21,93.55,90,0,0,-6.16,0.07,0,0
2020,1,28,22,94.06,90,0,0,-6.22,0.1,0,0
2020,1,28,23,94.42,90,0,0,-6.26,0.3,0,0
2020,1,29,0,94.83,90,0,0,-6.31,0.66,0,0
2020,1,29,1,95.08,90,0,0,-6.45,0.97,0,0
2020,1,29,2,95.51,90,0,0,-6.56,1.3,0,0
2020,1,29,3,95.09,90,0,0,-6.62,1.66,0,0
2020,1,29,4,94.28,90,0,0,-6.63,1.81,0,0
2020,1,29,5,94.12,90,0,0,-6.66,1.92,0,0
2020,1,29,6,94.16,90,0,0,-6.77,4.38,0,0
2020,1,29,7,94.84,89.03,7.53,8.07,-7.13,3.41,0.33,0.03
2020,1,29,8,95.49,80.87,108.22,133.25,-6.92,1.59,2.7,3.6
2020,1,29,9,92.48,72.27,264.17,302.1,-5.57,0.41,5.57,16.83
2020,1,29,10,88.64,65.44,377.85,438.98,-4.56,0.09,7.48,32.86
2020,1,29,11,86.94,61.01,396.1,525.65,-3.84,0.36,7.63,40.11
2020,1,29,12,85.39,59.56,445.52,560.38,-3.3,0.65,8.41,47.13
2020,1,29,13,84.15,61.3,384.4,527.42,-2.85,0.72,7.3,38.52
2020,1,29,14,83.39,65.97,302.3,435.92,-2.56,0.68,5.89,25.68
2020,1,29,15,83.32,72.98,196.55,294.5,-2.55,0.59,4.07,12
2020,1,29,16,88.42,81.71,111.05,121.7,-3.12,0.34,2.74,3.33
2020,1,29,17,89.49,89.39,4.57,5.2,-4.29,0.18,0.2,0.01
2020,1,29,18,90.91,90,0,0,-5.07,0.15,0,0
2020,1,29,19,92.77,90,0,0,-5.77,0.1,0,0
2020,1,29,20,95.34,90,0,0,-6.57,0.06,0,0
2020,1,29,21,97.51,90,0,0,-7.16,0.04,0,0
2020,1,29,22,98.73,90,0,0,-7.53,0.06,0,0
2020,1,29,23,99.16,90,0,0,-7.64,0.09,0,0
2020,1,30,0,99.38,90,0,0,-7.61,0.11,0,0
2020,1,30,1,99.22,90,0,0,-7.59,0.11,0,0
2020,1,30,2,99.14,90,0,0,-7.58,0.11,0,0
2020,1,30,3,99,90,0,0,-7.51,0.1,0,0
2020,1,30,4,98.89,90,0,0,-7.5,0.11,0,0
2020,1,30,5,99.02,90,0,0,-7.69,0.15,0,0
2020,1,30,6,99.1,90,0,0,-8.05,0.11,0,0
2020,1,30,7,99.53,88.96,8.45,9.25,-8.28,0.14,0.35,0.03
2020,1,30,8,97.64,80.69,110.25,140.77,-6.97,0.16,2.65,3.73
2020,1,30,9,94.15,72.07,183.82,312.45,-5.19,0.17,3.78,11.8
2020,1,30,10,91.28,65.21,293.8,450.27,-3.73,0.13,5.69,25.6
2020,1,30,11,90.55,60.76,386.05,538.47,-2.84,0.19,7.26,39.07
2020,1,30,12,90.19,59.29,400.17,566.62,-2.05,0.27,7.45,42.22
2020,1,30,13,90.23,61.03,390.7,528.58,-1.43,0.29,7.37,38.98
2020,1,30,14,90.51,65.7,454.88,434.25,-1.13,0.29,8.87,38.5
2020,1,30,15,91.52,72.74,242.98,288.9,-1.08,0.3,5.13,14.81
2020,1,30,16,94.16,81.48,106.22,116.3,-1.46,0.34,2.78,3.23
2020,1,30,17,96.95,89.31,4.65,5.12,-2.53,0.36,0.22,0.01
2020,1,30,18,97.45,90,0,0,-3.27,0.28,0,0
2020,1,30,19,98.24,90,0,0,-3.91,0.19,0,0
2020,1,30,20,99.66,90,0,0,-4.83,0.13,0,0
2020,1,30,21,100,90,0,0,-5.82,0.09,0,0
2020,1,30,22,100,90,0,0,-6.44,0.09,0,0
2020,1,30,23,100,90,0,0,-6.74,0.1,0,0
2020,1,31,0,100,90,0,0,-6.26,0.1,0,0
2020,1,31,1,99.5,90,0,0,-5.38,0.12,0,0
2020,1,31,2,98.35,90,0,0,-4.78,0.16,0,0
2020,1,31,3,98.14,90,0,0,-4.67,0.22,0,0
2020,1,31,4,97.69,90,0,0,-4.67,0.24,0,0
2020,1,31,5,97.42,90,0,0,-4.37,0.25,0,0
2020,1,31,6,96.98,90,0,0,-4.14,0.35,0,0
2020,1,31,7,96.16,88.88,8.45,8.98,-3.82,0.5,0.38,0.03
2020,1,31,8,94.65,80.5,130.6,135.4,-2.91,0.81,3.28,4.45
2020,1,31,9,93.96,71.86,201.32,304.38,-2.14,1.29,4.24,12.9
2020,1,31,10,93.99,64.97,305,442.3,-1.2,1.6,5.98,26.45
2020,1,31,11,92.73,60.49,388.83,529.72,-0.16,1.54,7.39,39.13
2020,1,31,12,92.91,59.01,394.35,558.55,0.35,1.72,7.41,41.38
2020,1,31,13,93.03,60.75,371.5,524.5,0.58,1.23,7.04,36.95
2020,1,31,14,93.27,65.44,321.33,429.33,0.65,0.84,6.33,27.17
2020,1,31,15,94.17,72.49,309.48,277.92,0.56,0.92,6.81,18.93
2020,1,31,16,96.5,81.25,103.3,106.82,0.01,0.69,2.99,3.19
2020,1,31,17,98.42,89.22,4.78,5.38,-1.37,0.35,0.25,0.01
2020,1,31,18,99.05,90,0,0,-2.13,0.28,0,0
2020,1,31,19,100,90,0,0,-2.88,0.24,0,0
2020,1,31,20,100,90,0,0,-3.53,0.17,0,0
2020,1,31,21,100,90,0,0,-3.9,0.07,0,0
2020,1,31,22,100,90,0,0,-4.26,0.02,0,0
2020,1,31,23,100,90,0,0,-4.85,0.02,0,0
2020,2,1,0,100,90,0,0,-5.72,0.07,0,0
2020,2,1,1,100,90,0,0,-6.34,0.14,0,0
2020,2,1,2,100,90,0,0,-6.19,0.18,0,0
2020,2,1,3,100,90,0,0,-5.11,0.16,0,0
2020,2,1,4,100,90,0,0,-3.94,0.12,0,0
2020,2,1,5,99.47,90,0,0,-3.35,0.07,0,0
2020,2,1,6,99.48,90,0,0,-3.31,0.02,0,0
2020,2,1,7,99.36,88.8,10,11.48,-3.54,0.02,0.38,0.04
2020,2,1,8,96.38,80.31,121.57,150.62,-2.5,0.01,2.79,4.21
2020,2,1,9,93.01,71.64,310.7,319.8,-1.03,0,6.27,20.06
2020,2,1,10,86.68,64.73,451.73,456.85,0.44,0,8.66,39.55
2020,2,1,11,84.05,60.23,545.17,545.9,1.25,0,10.16,55.48
2020,2,1,12,82.62,58.73,563.25,569.55,1.78,0,10.51,59.87
2020,2,1,13,82.89,60.47,529.53,530.4,1.99,0,10.06,53.38
2020,2,1,14,84.99,65.17,424.35,433.58,2,0,8.39,36.36
2020,2,1,15,85.66,72.23,263.23,290.15,2.31,0,5.64,16.36
2020,2,1,16,88.63,81.01,108,124.1,2.03,0,2.76,3.43
2020,2,1,17,90.69,89.14,6.55,6.6,1.77,0,0.3,0.02
2020,2,1,18,91.2,90,0,0,1.89,0,0,0
2020,2,1,19,92.1,90,0,0,1.91,0,0,0
2020,2,1,20,93.15,90,0,0,1.97,0,0,0
2020,2,1,21,95.19,90,0,0,1.92,0,0,0
2020,2,1,22,97.11,90,0,0,1.76,0,0,0
2020,2,1,23,98.8,90,0,0,1.35,0.01,0,0
2020,2,2,0,98.83,90,0,0,0.88,0.01,0,0
2020,2,2,1,97.28,90,0,0,0.66,0.01,0,0
2020,2,2,2,95.97,90,0,0,0.57,0.02,0,0
2020,2,2,3,96.39,90,0,0,0.44,0.01,0,0
2020,2,2,4,97.23,90,0,0,0.04,0,0,0
2020,2,2,5,95.93,90,0,0,-0.18,0,0,0
2020,2,2,6,93.78,90,0,0,-0.33,0,0,0
2020,2,2,7,88.76,88.71,9.6,11.05,0.54,0,0.4,0.04
2020,2,2,8,81.99,80.12,75.03,142.5,2.97,0,1.84,2.62
2020,2,2,9,78.67,71.42,260.48,310.05,4.59,0,5.44,16.85
2020,2,2,10,76.63,64.48,361.38,443.15,6.1,0,7.1,31.47
2020,2,2,11,74.48,59.95,467.65,527.3,7.86,0,8.93,47.06
2020,2,2,12,73.76,58.44,460.62,547.28,9.43,0,8.8,48.14
2020,2,2,13,75.04,60.18,454.92,506.92,10.39,0,8.86,44.91
2020,2,2,14,79.1,64.89,342.02,413.35,10.53,0,6.93,28.67
2020,2,2,15,88.31,71.98,227.75,277.1,8.85,0,5.01,13.88
2020,2,2,16,97.1,80.78,102.38,103.38,6,0,3.14,3.24
2020,2,2,17,100,89.04,6.88,6.88,3.68,0,0.33,0.02
2020,2,2,18,100,90,0,0,1.95,0,0,0
2020,2,2,19,100,90,0,0,0.42,0,0,0
2020,2,2,20,100,90,0,0,-0.03,0.01,0,0
2020,2,2,21,100,90,0,0,-0.22,0.02,0,0
2020,2,2,22,100,90,0,0,-0.61,0.05,0,0
2020,2,2,23,100,90,0,0,-1.11,0.21,0,0
2020,2,3,0,100,90,0,0,-1.49,0.1,0,0
2020,2,3,1,100,90,0,0,-1.76,0.02,0,0
2020,2,3,2,99.61,90,0,0,-1.93,0.12,0,0
2020,2,3,3,99.03,90,0,0,-2.01,0.32,0,0
2020,2,3,4,98.15,90,0,0,-1.91,0.26,0,0
